LineKey,PrimaryKey,TRANSECT,GapStart,GapEnd,Gap,LineLengthAmount,GapMin,Measure,RecType
238A,238A,2,574,606,32,90,10,1,C
238A,238A,2,621,638,17,90,10,1,C
238A,238A,2,675,707,32,90,10,1,C
238A,238A,2,730,774,44,90,10,1,C
238A,238A,2,863,878,15,90,10,1,C
238A,238A,2,983,1012,29,90,10,1,C
238A,238A,2,1033,1062,29,90,10,1,C
238A,238A,2,1146,1161,15,90,10,1,C
238A,238A,2,1219,1252,33,90,10,1,C
238A,238A,2,1325,1359,34,90,10,1,C
238A,238A,2,1395,1433,38,90,10,1,C
238A,238A,2,1609,1627,18,90,10,1,C
238A,238A,2,1694,1720,26,90,10,1,C
238A,238A,2,2020,2054,34,90,10,1,C
238A,238A,2,2104,2125,21,90,10,1,C
238A,238A,2,2150,2161,11,90,10,1,C
238A,238A,2,2345,2356,11,90,10,1,C
238A,238A,2,2368,2386,18,90,10,1,C
238A,238A,2,2447,2472,25,90,10,1,C
238A,238A,2,2502,2525,23,90,10,1,C
238A,238A,2,2606,2627,21,90,10,1,C
238A,238A,2,2833,2850,17,90,10,1,C
238A,238A,2,2921,2949,28,90,10,1,C
238A,238A,15,23,46,23,90,10,1,C
238A,238A,15,94,105,11,90,10,1,C
238A,238A,15,148,173,25,90,10,1,C
238A,238A,15,240,260,20,90,10,1,C
238A,238A,15,291,311,20,90,10,1,C
238A,238A,15,340,371,31,90,10,1,C
238A,238A,15,505,519,14,90,10,1,C
238A,238A,15,594,618,24,90,10,1,C
238A,238A,15,677,700,23,90,10,1,C
238A,238A,15,799,813,14,90,10,1,C
238A,238A,15,932,956,24,90,10,1,C
238A,238A,15,1015,1051,36,90,10,1,C
238A,238A,15,1343,1359,16,90,10,1,C
238A,238A,15,1673,1687,14,90,10,1,C
238A,238A,15,1754,1766,12,90,10,1,C
238A,238A,15,1826,1864,38,90,10,1,C
238A,238A,15,1951,1964,13,90,10,1,C
238A,238A,15,2070,2091,21,90,10,1,C
238A,238A,15,2184,2197,13,90,10,1,C
238A,238A,15,2242,2265,23,90,10,1,C
238A,238A,15,2325,2341,16,90,10,1,C
238A,238A,15,2410,2427,17,90,10,1,C
238A,238A,15,2492,2507,15,90,10,1,C
238A,238A,15,2666,2683,17,90,10,1,C
238A,238A,15,2832,2853,21,90,10,1,C
238A,238A,15,2920,2937,17,90,10,1,C
238A,238A,28,0,15,15,90,10,1,C
238A,238A,28,63,75,12,90,10,1,C
238A,238A,28,90,112,22,90,10,1,C
238A,238A,28,125,138,13,90,10,1,C
238A,238A,28,168,182,14,90,10,1,C
238A,238A,28,214,231,17,90,10,1,C
238A,238A,28,275,286,11,90,10,1,C
238A,238A,28,310,323,13,90,10,1,C
238A,238A,28,332,345,13,90,10,1,C
238A,238A,28,405,415,10,90,10,1,C
238A,238A,28,481,533,52,90,10,1,C
238A,238A,28,584,601,17,90,10,1,C
238A,238A,28,694,711,17,90,10,1,C
238A,238A,28,778,800,22,90,10,1,C
238A,238A,28,806,830,24,90,10,1,C
238A,238A,28,894,934,40,90,10,1,C
238A,238A,28,1004,1014,10,90,10,1,C
238A,238A,28,1059,1070,11,90,10,1,C
238A,238A,28,1182,1300,118,90,10,1,C
238A,238A,28,1374,1385,11,90,10,1,C
238A,238A,28,1395,1411,16,90,10,1,C
238A,238A,28,1450,1507,57,90,10,1,C
238A,238A,28,1556,1573,17,90,10,1,C
238A,238A,28,1585,1630,45,90,10,1,C
238A,238A,28,1673,1689,16,90,10,1,C
238A,238A,28,1774,1795,21,90,10,1,C
238A,238A,28,1821,1835,14,90,10,1,C
238A,238A,28,1970,1983,13,90,10,1,C
238A,238A,28,2155,2175,20,90,10,1,C
238A,238A,28,2291,2317,26,90,10,1,C
238A,238A,28,2422,2440,18,90,10,1,C
238A,238A,28,2712,2726,14,90,10,1,C
238A,238A,28,2847,2861,14,90,10,1,C
238G,238G,2,19,38,19,90,10,1,C
238G,238G,2,65,80,15,90,10,1,C
238G,238G,2,140,194,54,90,10,1,C
238G,238G,2,215,248,33,90,10,1,C
238G,238G,2,299,350,51,90,10,1,C
238G,238G,2,362,415,53,90,10,1,C
238G,238G,2,453,480,27,90,10,1,C
238G,238G,2,518,560,42,90,10,1,C
238G,238G,2,568,584,16,90,10,1,C
238G,238G,2,644,669,25,90,10,1,C
238G,238G,2,755,777,22,90,10,1,C
238G,238G,2,798,818,20,90,10,1,C
238G,238G,2,823,851,28,90,10,1,C
238G,238G,2,869,881,12,90,10,1,C
238G,238G,2,908,922,14,90,10,1,C
238G,238G,2,927,970,43,90,10,1,C
238G,238G,2,987,1002,15,90,10,1,C
238G,238G,2,1035,1094,59,90,10,1,C
238G,238G,2,1173,1192,19,90,10,1,C
238G,238G,2,1277,1315,38,90,10,1,C
238G,238G,2,1320,1386,66,90,10,1,C
238G,238G,2,1404,1436,32,90,10,1,C
238G,238G,2,1445,1457,12,90,10,1,C
238G,238G,2,1520,1550,30,90,10,1,C
238G,238G,2,1683,1701,18,90,10,1,C
238G,238G,2,1706,1723,17,90,10,1,C
238G,238G,2,1744,1760,16,90,10,1,C
238G,238G,2,1855,1887,32,90,10,1,C
238G,238G,2,1913,1931,18,90,10,1,C
238G,238G,2,1949,1988,39,90,10,1,C
238G,238G,2,2008,2060,52,90,10,1,C
238G,238G,2,2066,2090,24,90,10,1,C
238G,238G,2,2115,2155,40,90,10,1,C
238G,238G,2,2172,2196,24,90,10,1,C
238G,238G,2,2214,2230,16,90,10,1,C
238G,238G,2,2252,2273,21,90,10,1,C
238G,238G,2,2315,2338,23,90,10,1,C
238G,238G,2,2362,2381,19,90,10,1,C
238G,238G,2,2390,2429,39,90,10,1,C
238G,238G,2,2483,2572,89,90,10,1,C
238G,238G,2,2681,2690,9,90,10,1,C
238G,238G,2,2697,2731,34,90,10,1,C
238G,238G,2,2737,2757,20,90,10,1,C
238G,238G,2,2762,2777,15,90,10,1,C
238G,238G,2,2786,2798,12,90,10,1,C
238G,238G,2,2810,2850,40,90,10,1,C
238G,238G,2,2935,2963,28,90,10,1,C
238G,238G,2,2977,3000,23,90,10,1,C
238G,238G,15,14,48,34,90,10,1,C
238G,238G,15,78,231,153,90,10,1,C
238G,238G,15,236,257,21,90,10,1,C
238G,238G,15,262,287,25,90,10,1,C
238G,238G,15,296,346,50,90,10,1,C
238G,238G,15,397,408,11,90,10,1,C
238G,238G,15,425,541,116,90,10,1,C
238G,238G,15,546,588,42,90,10,1,C
238G,238G,15,604,636,32,90,10,1,C
238G,238G,15,641,715,74,90,10,1,C
238G,238G,15,733,753,20,90,10,1,C
238G,238G,15,806,830,24,90,10,1,C
238G,238G,15,863,911,48,90,10,1,C
238G,238G,15,913,930,17,90,10,1,C
238G,238G,15,935,955,20,90,10,1,C
238G,238G,15,981,991,10,90,10,1,C
238G,238G,15,996,1037,41,90,10,1,C
238G,238G,15,1049,1072,23,90,10,1,C
238G,238G,15,1077,1097,20,90,10,1,C
238G,238G,15,1137,1151,14,90,10,1,C
238G,238G,15,1215,1241,26,90,10,1,C
238G,238G,15,1259,1281,22,90,10,1,C
238G,238G,15,1313,1328,15,90,10,1,C
238G,238G,15,1359,1380,21,90,10,1,C
238G,238G,15,1468,1482,14,90,10,1,C
238G,238G,15,1600,1621,21,90,10,1,C
238G,238G,15,1626,1647,21,90,10,1,C
238G,238G,15,1693,1708,15,90,10,1,C
238G,238G,15,1719,1740,21,90,10,1,C
238G,238G,15,1785,1820,35,90,10,1,C
238G,238G,15,1858,1905,47,90,10,1,C
238G,238G,15,1945,1963,18,90,10,1,C
238G,238G,15,2004,2055,51,90,10,1,C
238G,238G,15,2063,2077,14,90,10,1,C
238G,238G,15,2083,2094,11,90,10,1,C
238G,238G,15,2126,2142,16,90,10,1,C
238G,238G,15,2162,2181,19,90,10,1,C
238G,238G,15,2240,2267,27,90,10,1,C
238G,238G,15,2287,2323,36,90,10,1,C
238G,238G,15,2339,2350,11,90,10,1,C
238G,238G,15,2396,2437,41,90,10,1,C
238G,238G,15,2471,2491,20,90,10,1,C
238G,238G,15,2508,2531,23,90,10,1,C
238G,238G,15,2554,2570,16,90,10,1,C
238G,238G,15,2575,2590,15,90,10,1,C
238G,238G,15,2696,2757,61,90,10,1,C
238G,238G,15,2771,2808,37,90,10,1,C
238G,238G,15,2819,2927,108,90,10,1,C
238G,238G,15,2954,2972,18,90,10,1,C
238G,238G,28,4,37,33,90,10,1,C
238G,238G,28,112,155,43,90,10,1,C
238G,238G,28,170,188,18,90,10,1,C
238G,238G,28,231,256,25,90,10,1,C
238G,238G,28,265,289,24,90,10,1,C
238G,238G,28,322,343,21,90,10,1,C
238G,238G,28,365,398,33,90,10,1,C
238G,238G,28,404,424,20,90,10,1,C
238G,238G,28,438,459,21,90,10,1,C
238G,238G,28,465,524,59,90,10,1,C
238G,238G,28,529,544,15,90,10,1,C
238G,238G,28,558,568,10,90,10,1,C
238G,238G,28,574,606,32,90,10,1,C
238G,238G,28,614,626,12,90,10,1,C
238G,238G,28,630,642,12,90,10,1,C
238G,238G,28,650,662,12,90,10,1,C
238G,238G,28,766,781,15,90,10,1,C
238G,238G,28,787,804,17,90,10,1,C
238G,238G,28,810,835,25,90,10,1,C
238G,238G,28,863,874,11,90,10,1,C
238G,238G,28,887,900,13,90,10,1,C
238G,238G,28,910,934,24,90,10,1,C
238G,238G,28,970,1078,108,90,10,1,C
238G,238G,28,1126,1161,35,90,10,1,C
238G,238G,28,1166,1187,21,90,10,1,C
238G,238G,28,1196,1230,34,90,10,1,C
238G,238G,28,1244,1256,12,90,10,1,C
238G,238G,28,1281,1297,16,90,10,1,C
238G,238G,28,1302,1327,25,90,10,1,C
238G,238G,28,1331,1353,22,90,10,1,C
238G,238G,28,1371,1405,34,90,10,1,C
238G,238G,28,1410,1446,36,90,10,1,C
238G,238G,28,1457,1486,29,90,10,1,C
238G,238G,28,1504,1562,58,90,10,1,C
238G,238G,28,1591,1631,40,90,10,1,C
238G,238G,28,1638,1653,15,90,10,1,C
238G,238G,28,1675,1735,60,90,10,1,C
238G,238G,28,1741,1802,61,90,10,1,C
238G,238G,28,1827,1866,39,90,10,1,C
238G,238G,28,1872,1886,14,90,10,1,C
238G,238G,28,1954,2068,114,90,10,1,C
238G,238G,28,2079,2094,15,90,10,1,C
238G,238G,28,2104,2232,128,90,10,1,C
238G,238G,28,2266,2283,17,90,10,1,C
238G,238G,28,2316,2346,30,90,10,1,C
238G,238G,28,2370,2402,32,90,10,1,C
238G,238G,28,2407,2453,46,90,10,1,C
238G,238G,28,2487,2507,20,90,10,1,C
238G,238G,28,2512,2559,47,90,10,1,C
238G,238G,28,2546,2562,16,90,10,1,C
238G,238G,28,2571,2590,19,90,10,1,C
238G,238G,28,2600,2646,46,90,10,1,C
238G,238G,28,2677,2694,17,90,10,1,C
238G,238G,28,2733,2791,58,90,10,1,C
238G,238G,28,2802,2814,12,90,10,1,C
238G,238G,28,2832,2862,30,90,10,1,C
238G,238G,28,2874,2905,31,90,10,1,C
238G,238G,28,2919,2944,25,90,10,1,C
238G,238G,28,2954,3000,46,90,10,1,C
239A,239A,2,33,62,29,90,10,1,C
239A,239A,2,131,172,41,90,10,1,C
239A,239A,2,179,206,27,90,10,1,C
239A,239A,2,286,309,23,90,10,1,C
239A,239A,2,314,326,12,90,10,1,C
239A,239A,2,604,641,37,90,10,1,C
239A,239A,2,726,739,13,90,10,1,C
239A,239A,2,827,865,38,90,10,1,C
239A,239A,2,904,936,32,90,10,1,C
239A,239A,2,967,984,17,90,10,1,C
239A,239A,2,1070,1080,10,90,10,1,C
239A,239A,2,1120,1165,45,90,10,1,C
239A,239A,2,1197,1215,18,90,10,1,C
239A,239A,2,1293,1308,15,90,10,1,C
239A,239A,2,1416,1430,14,90,10,1,C
239A,239A,2,1582,1601,19,90,10,1,C
239A,239A,2,1644,1657,13,90,10,1,C
239A,239A,2,1690,1701,11,90,10,1,C
239A,239A,2,1803,1816,13,90,10,1,C
239A,239A,2,1964,1978,14,90,10,1,C
239A,239A,2,2037,2048,11,90,10,1,C
239A,239A,2,2060,2091,31,90,10,1,C
239A,239A,2,2175,2195,20,90,10,1,C
239A,239A,2,2238,2250,12,90,10,1,C
239A,239A,2,2284,2297,13,90,10,1,C
239A,239A,2,2320,2412,92,90,10,1,C
239A,239A,2,2458,2478,20,90,10,1,C
239A,239A,2,2515,2551,36,90,10,1,C
239A,239A,2,2590,2615,25,90,10,1,C
239A,239A,2,2647,2662,15,90,10,1,C
239A,239A,2,2682,2708,26,90,10,1,C
239A,239A,2,2767,2805,38,90,10,1,C
239A,239A,2,2878,2911,33,90,10,1,C
239A,239A,15,192,211,19,90,10,1,C
239A,239A,15,230,250,20,90,10,1,C
239A,239A,15,540,574,34,90,10,1,C
239A,239A,15,583,613,30,90,10,1,C
239A,239A,15,919,937,18,90,10,1,C
239A,239A,15,950,1005,55,90,10,1,C
239A,239A,15,1098,1140,42,90,10,1,C
239A,239A,15,1157,1172,15,90,10,1,C
239A,239A,15,1184,1226,42,90,10,1,C
239A,239A,15,1261,1282,21,90,10,1,C
239A,239A,15,1343,1380,37,90,10,1,C
239A,239A,15,1861,1878,17,90,10,1,C
239A,239A,15,2210,2229,19,90,10,1,C
239A,239A,15,2509,2537,28,90,10,1,C
239A,239A,15,2642,2662,20,90,10,1,C
239A,239A,15,2667,2688,21,90,10,1,C
239A,239A,15,2721,2737,16,90,10,1,C
239A,239A,15,2750,2762,12,90,10,1,C
239A,239A,28,10,21,11,90,10,1,C
239A,239A,28,41,52,11,90,10,1,C
239A,239A,28,222,234,12,90,10,1,C
239A,239A,28,452,467,15,90,10,1,C
239A,239A,28,608,636,28,90,10,1,C
239A,239A,28,774,795,21,90,10,1,C
239A,239A,28,830,864,34,90,10,1,C
239A,239A,28,1012,1049,37,90,10,1,C
239A,239A,28,1113,1159,46,90,10,1,C
239A,239A,28,1187,1254,67,90,10,1,C
239A,239A,28,1385,1543,158,90,10,1,C
239A,239A,28,1687,1723,36,90,10,1,C
239A,239A,28,1734,1746,12,90,10,1,C
239A,239A,28,1751,1798,47,90,10,1,C
239A,239A,28,1829,1840,11,90,10,1,C
239A,239A,28,1960,1983,23,90,10,1,C
239A,239A,28,2370,2386,16,90,10,1,C
239A,239A,28,2400,2412,12,90,10,1,C
239A,239A,28,2565,2583,18,90,10,1,C
239A,239A,28,2635,2647,12,90,10,1,C
239A,239A,28,2731,2750,19,90,10,1,C
239A,239A,28,2809,2822,13,90,10,1,C
239A,239A,28,2830,2841,11,90,10,1,C
239G,239G,2,2,25,23,90,10,1,C
239G,239G,2,36,85,49,90,10,1,C
239G,239G,2,106,161,55,90,10,1,C
239G,239G,2,177,235,58,90,10,1,C
239G,239G,2,257,313,56,90,10,1,C
239G,239G,2,320,346,26,90,10,1,C
239G,239G,2,379,394,15,90,10,1,C
239G,239G,2,434,507,73,90,10,1,C
239G,239G,2,535,573,38,90,10,1,C
239G,239G,2,579,602,23,90,10,1,C
239G,239G,2,610,637,27,90,10,1,C
239G,239G,2,651,695,44,90,10,1,C
239G,239G,2,714,777,63,90,10,1,C
239G,239G,2,798,839,41,90,10,1,C
239G,239G,2,850,863,13,90,10,1,C
239G,239G,2,894,1015,121,90,10,1,C
239G,239G,2,1052,1065,13,90,10,1,C
239G,239G,2,1071,1090,19,90,10,1,C
239G,239G,2,1098,1133,35,90,10,1,C
239G,239G,2,1157,1252,95,90,10,1,C
239G,239G,2,1290,1353,63,90,10,1,C
239G,239G,2,1345,1418,73,90,10,1,C
239G,239G,2,1463,1482,19,90,10,1,C
239G,239G,2,1488,1503,15,90,10,1,C
239G,239G,2,1549,1618,69,90,10,1,C
239G,239G,2,1623,1640,17,90,10,1,C
239G,239G,2,1672,1714,42,90,10,1,C
239G,239G,2,1741,1775,34,90,10,1,C
239G,239G,2,1800,1820,20,90,10,1,C
239G,239G,2,1878,1904,26,90,10,1,C
239G,239G,2,1982,2012,30,90,10,1,C
239G,239G,2,2020,2086,66,90,10,1,C
239G,239G,2,2131,2256,125,90,10,1,C
239G,239G,2,2267,2301,34,90,10,1,C
239G,239G,2,2308,2324,16,90,10,1,C
239G,239G,2,2344,2370,26,90,10,1,C
239G,239G,2,2386,2397,11,90,10,1,C
239G,239G,2,2418,2434,16,90,10,1,C
239G,239G,2,2465,2503,38,90,10,1,C
239G,239G,2,2520,2593,73,90,10,1,C
239G,239G,2,2604,2623,19,90,10,1,C
239G,239G,2,2654,2683,29,90,10,1,C
239G,239G,2,2701,2724,23,90,10,1,C
239G,239G,2,2733,2774,41,90,10,1,C
239G,239G,2,2821,2868,47,90,10,1,C
239G,239G,2,2878,2979,101,90,10,1,C
239G,239G,2,2983,3000,17,90,10,1,C
239G,239G,15,0,28,28,90,10,1,C
239G,239G,15,55,70,15,90,10,1,C
239G,239G,15,77,162,85,90,10,1,C
239G,239G,15,196,216,20,90,10,1,C
239G,239G,15,258,294,36,90,10,1,C
239G,239G,15,342,352,10,90,10,1,C
239G,239G,15,384,398,14,90,10,1,C
239G,239G,15,405,432,27,90,10,1,C
239G,239G,15,455,487,32,90,10,1,C
239G,239G,15,514,582,68,90,10,1,C
239G,239G,15,665,712,47,90,10,1,C
239G,239G,15,818,829,11,90,10,1,C
239G,239G,15,840,856,16,90,10,1,C
239G,239G,15,875,910,35,90,10,1,C
239G,239G,15,921,932,11,90,10,1,C
239G,239G,15,942,958,16,90,10,1,C
239G,239G,15,963,974,11,90,10,1,C
239G,239G,15,1026,1291,265,90,10,1,C
239G,239G,15,1298,1315,17,90,10,1,C
239G,239G,15,1452,1470,18,90,10,1,C
239G,239G,15,1502,1554,52,90,10,1,C
239G,239G,15,1567,1682,115,90,10,1,C
239G,239G,15,1711,1737,26,90,10,1,C
239G,239G,15,1770,1802,32,90,10,1,C
239G,239G,15,1815,1914,99,90,10,1,C
239G,239G,15,2026,2041,15,90,10,1,C
239G,239G,15,2076,2193,117,90,10,1,C
239G,239G,15,2225,2260,35,90,10,1,C
239G,239G,15,2280,2380,100,90,10,1,C
239G,239G,15,2465,2505,40,90,10,1,C
239G,239G,15,2510,2613,103,90,10,1,C
239G,239G,15,2635,2734,99,90,10,1,C
239G,239G,15,2805,2849,44,90,10,1,C
239G,239G,15,2862,2927,65,90,10,1,C
239G,239G,15,2980,3000,20,90,10,1,C
239G,239G,28,46,90,44,90,10,1,C
239G,239G,28,96,116,20,90,10,1,C
239G,239G,28,132,198,66,90,10,1,C
239G,239G,28,241,328,87,90,10,1,C
239G,239G,28,377,440,63,90,10,1,C
239G,239G,28,493,532,39,90,10,1,C
239G,239G,28,571,728,157,90,10,1,C
239G,239G,28,738,792,54,90,10,1,C
239G,239G,28,802,938,136,90,10,1,C
239G,239G,28,970,984,14,90,10,1,C
239G,239G,28,1158,1178,20,90,10,1,C
239G,239G,28,1197,1229,32,90,10,1,C
239G,239G,28,1249,1272,23,90,10,1,C
239G,239G,28,1286,1305,19,90,10,1,C
239G,239G,28,1320,1383,63,90,10,1,C
239G,239G,28,1351,1377,26,90,10,1,C
239G,239G,28,1443,1458,15,90,10,1,C
239G,239G,28,1467,1514,47,90,10,1,C
239G,239G,28,1524,1561,37,90,10,1,C
239G,239G,28,1580,1593,13,90,10,1,C
239G,239G,28,1598,1615,17,90,10,1,C
239G,239G,28,1626,1693,67,90,10,1,C
239G,239G,28,1719,1751,32,90,10,1,C
239G,239G,28,1784,1796,12,90,10,1,C
239G,239G,28,1853,1970,117,90,10,1,C
239G,239G,28,1999,2027,28,90,10,1,C
239G,239G,28,2100,2175,75,90,10,1,C
239G,239G,28,2191,2300,109,90,10,1,C
239G,239G,28,2335,2359,24,90,10,1,C
239G,239G,28,2377,2419,42,90,10,1,C
239G,239G,28,2443,2465,22,90,10,1,C
239G,239G,28,2526,2530,4,90,10,1,C
239G,239G,28,2541,2600,59,90,10,1,C
239G,239G,28,2631,2651,20,90,10,1,C
239G,239G,28,2663,2687,24,90,10,1,C
239G,239G,28,2733,2774,41,90,10,1,C
239G,239G,28,2831,2895,64,90,10,1,C
239G,239G,28,2919,2961,42,90,10,1,C
239G,239G,28,2984,3000,16,90,10,1,C
240A,240A,2,13,27,14,90,10,1,C
240A,240A,2,60,93,33,90,10,1,C
240A,240A,2,124,143,19,90,10,1,C
240A,240A,2,161,175,14,90,10,1,C
240A,240A,2,200,211,11,90,10,1,C
240A,240A,2,338,358,20,90,10,1,C
240A,240A,2,410,444,34,90,10,1,C
240A,240A,2,454,480,26,90,10,1,C
240A,240A,2,491,531,40,90,10,1,C
240A,240A,2,553,588,35,90,10,1,C
240A,240A,2,600,610,10,90,10,1,C
240A,240A,2,637,648,11,90,10,1,C
240A,240A,2,685,712,27,90,10,1,C
240A,240A,2,827,850,23,90,10,1,C
240A,240A,2,865,879,14,90,10,1,C
240A,240A,2,920,930,10,90,10,1,C
240A,240A,2,980,1022,42,90,10,1,C
240A,240A,2,1073,1092,19,90,10,1,C
240A,240A,2,1489,1507,18,90,10,1,C
240A,240A,2,1559,1588,29,90,10,1,C
240A,240A,2,1648,1660,12,90,10,1,C
240A,240A,2,1792,1820,28,90,10,1,C
240A,240A,2,1883,1914,31,90,10,1,C
240A,240A,2,2010,2078,68,90,10,1,C
240A,240A,2,2100,2118,18,90,10,1,C
240A,240A,2,2288,2318,30,90,10,1,C
240A,240A,2,2344,2358,14,90,10,1,C
240A,240A,2,2378,2408,30,90,10,1,C
240A,240A,2,2445,2466,21,90,10,1,C
240A,240A,2,2494,2508,14,90,10,1,C
240A,240A,2,2513,2526,13,90,10,1,C
240A,240A,2,2546,2558,12,90,10,1,C
240A,240A,2,2610,2625,15,90,10,1,C
240A,240A,2,2634,2650,16,90,10,1,C
240A,240A,2,2672,2696,24,90,10,1,C
240A,240A,2,2739,2752,13,90,10,1,C
240A,240A,2,2986,3000,14,90,10,1,C
240A,240A,15,41,76,35,90,10,1,C
240A,240A,15,131,150,19,90,10,1,C
240A,240A,15,199,232,33,90,10,1,C
240A,240A,15,257,304,47,90,10,1,C
240A,240A,15,344,402,58,90,10,1,C
240A,240A,15,443,490,47,90,10,1,C
240A,240A,15,595,621,26,90,10,1,C
240A,240A,15,643,717,74,90,10,1,C
240A,240A,15,1295,1307,12,90,10,1,C
240A,240A,15,1370,1381,11,90,10,1,C
240A,240A,15,1407,1422,15,90,10,1,C
240A,240A,15,1433,1581,148,90,10,1,C
240A,240A,15,1620,1634,14,90,10,1,C
240A,240A,15,1688,1705,17,90,10,1,C
240A,240A,15,1737,1750,13,90,10,1,C
240A,240A,15,1755,1767,12,90,10,1,C
240A,240A,15,1824,1862,38,90,10,1,C
240A,240A,15,1909,1924,15,90,10,1,C
240A,240A,15,1937,1952,15,90,10,1,C
240A,240A,15,1970,2002,32,90,10,1,C
240A,240A,15,2028,2055,27,90,10,1,C
240A,240A,15,2068,2090,22,90,10,1,C
240A,240A,15,2128,2145,17,90,10,1,C
240A,240A,15,2150,2164,14,90,10,1,C
240A,240A,15,2200,2228,28,90,10,1,C
240A,240A,15,2253,2264,11,90,10,1,C
240A,240A,15,2270,2283,13,90,10,1,C
240A,240A,15,2321,2375,54,90,10,1,C
240A,240A,15,2386,2407,21,90,10,1,C
240A,240A,15,2421,2449,28,90,10,1,C
240A,240A,15,2474,2487,13,90,10,1,C
240A,240A,15,2494,2524,30,90,10,1,C
240A,240A,15,2537,2593,56,90,10,1,C
240A,240A,15,2626,2645,19,90,10,1,C
240A,240A,15,2690,2704,14,90,10,1,C
240A,240A,15,2717,2737,20,90,10,1,C
240A,240A,15,2780,2803,23,90,10,1,C
240A,240A,15,2819,2873,54,90,10,1,C
240A,240A,15,2932,2946,14,90,10,1,C
240A,240A,15,2957,3000,43,90,10,1,C
240A,240A,28,120,130,10,90,10,1,C
240A,240A,28,163,190,27,90,10,1,C
240A,240A,28,220,255,35,90,10,1,C
240A,240A,28,279,290,11,90,10,1,C
240A,240A,28,510,523,13,90,10,1,C
240A,240A,28,555,573,18,90,10,1,C
240A,240A,28,585,598,13,90,10,1,C
240A,240A,28,629,650,21,90,10,1,C
240A,240A,28,703,726,23,90,10,1,C
240A,240A,28,762,773,11,90,10,1,C
240A,240A,28,916,928,12,90,10,1,C
240A,240A,28,951,992,41,90,10,1,C
240A,240A,28,1028,1049,21,90,10,1,C
240A,240A,28,1055,1075,20,90,10,1,C
240A,240A,28,1081,1108,27,90,10,1,C
240A,240A,28,1146,1208,62,90,10,1,C
240A,240A,28,1243,1285,42,90,10,1,C
240A,240A,28,1341,1363,22,90,10,1,C
240A,240A,28,1375,1443,68,90,10,1,C
240A,240A,28,1482,1499,17,90,10,1,C
240A,240A,28,1540,1556,16,90,10,1,C
240A,240A,28,1567,1609,42,90,10,1,C
240A,240A,28,1620,1675,55,90,10,1,C
240A,240A,28,1702,1736,34,90,10,1,C
240A,240A,28,1780,1844,64,90,10,1,C
240A,240A,28,1956,1983,27,90,10,1,C
240A,240A,28,2051,2082,31,90,10,1,C
240A,240A,28,2159,2182,23,90,10,1,C
240A,240A,28,2215,2270,55,90,10,1,C
240A,240A,28,2280,2298,18,90,10,1,C
240A,240A,28,2309,2334,25,90,10,1,C
240A,240A,28,2342,2374,32,90,10,1,C
240A,240A,28,2457,2476,19,90,10,1,C
240A,240A,28,2539,2557,18,90,10,1,C
240A,240A,28,2579,2590,11,90,10,1,C
240A,240A,28,2595,2608,13,90,10,1,C
240A,240A,28,2961,2977,16,90,10,1,C
240G,240G,2,0,21,21,90,10,1,C
240G,240G,2,26,47,21,90,10,1,C
240G,240G,2,77,89,12,90,10,1,C
240G,240G,2,100,116,16,90,10,1,C
240G,240G,2,185,206,21,90,10,1,C
240G,240G,2,221,242,21,90,10,1,C
240G,240G,2,255,266,11,90,10,1,C
240G,240G,2,349,365,16,90,10,1,C
240G,240G,2,576,598,22,90,10,1,C
240G,240G,2,850,876,26,90,10,1,C
240G,240G,2,885,921,36,90,10,1,C
240G,240G,2,1079,1107,28,90,10,1,C
240G,240G,2,1125,1138,13,90,10,1,C
240G,240G,2,1145,1160,15,90,10,1,C
240G,240G,2,1363,1380,17,90,10,1,C
240G,240G,2,1490,1533,43,90,10,1,C
240G,240G,2,1613,1628,15,90,10,1,C
240G,240G,2,1640,1660,20,90,10,1,C
240G,240G,2,1665,1680,15,90,10,1,C
240G,240G,2,1710,1750,40,90,10,1,C
240G,240G,2,1774,1794,20,90,10,1,C
240G,240G,2,1845,1861,16,90,10,1,C
240G,240G,2,1946,1956,10,90,10,1,C
240G,240G,2,1965,1977,12,90,10,1,C
240G,240G,2,1994,2010,16,90,10,1,C
240G,240G,2,2027,2041,14,90,10,1,C
240G,240G,2,2095,2108,13,90,10,1,C
240G,240G,2,2172,2184,12,90,10,1,C
240G,240G,2,2197,2221,24,90,10,1,C
240G,240G,2,2262,2287,25,90,10,1,C
240G,240G,2,2327,2348,21,90,10,1,C
240G,240G,2,2391,2414,23,90,10,1,C
240G,240G,2,2420,2432,12,90,10,1,C
240G,240G,2,2478,2494,16,90,10,1,C
240G,240G,2,2519,2529,10,90,10,1,C
240G,240G,2,2581,2605,24,90,10,1,C
240G,240G,2,2610,2621,11,90,10,1,C
240G,240G,2,2637,2660,23,90,10,1,C
240G,240G,2,2696,2706,10,90,10,1,C
240G,240G,2,2783,2797,14,90,10,1,C
240G,240G,2,2831,2849,18,90,10,1,C
240G,240G,2,2883,2900,17,90,10,1,C
240G,240G,2,2913,2923,10,90,10,1,C
240G,240G,2,2963,2989,26,90,10,1,C
240G,240G,15,16,31,15,90,10,1,C
240G,240G,15,40,51,11,90,10,1,C
240G,240G,15,204,220,16,90,10,1,C
240G,240G,15,267,280,13,90,10,1,C
240G,240G,15,544,575,31,90,10,1,C
240G,240G,15,772,824,52,90,10,1,C
240G,240G,15,900,915,15,90,10,1,C
